0.1,512,25,0.7152018547058105
0.1,512,25,0.6423196792602539
0.1,512,25,0.5608820915222168
0.1,512,25,0.5629582405090332
0.1,512,25,0.5354201793670654
0.1,1024,25,0.43955302238464355
0.1,1024,25,0.44127655029296875
0.1,1024,25,0.44313573837280273
0.1,1024,25,0.7983598709106445
0.1,1024,25,0.8020176887512207
0.1,2048,25,1.2305173873901367
0.1,2048,25,0.8811156749725342
0.1,2048,25,0.6074671745300293
0.1,2048,25,0.6099183559417725
0.1,2048,25,0.6053140163421631
0.1,4096,25,1.1863529682159424
0.1,4096,25,2.391197681427002
0.1,4096,25,1.6312222480773926
0.1,4096,25,1.116156816482544
0.1,4096,25,1.1319653987884521
0.1,8192,25,4.12970495223999
0.1,8192,25,2.328951120376587
0.1,8192,25,3.7573513984680176
0.1,8192,25,2.5645852088928223
0.1,8192,25,3.3040783405303955
0.3,512,25,0.8788425922393799
0.3,512,25,0.8135335445404053
0.3,512,25,0.45548129081726074
0.3,512,25,0.5343930721282959
0.3,512,25,0.525618314743042
0.3,1024,25,0.4603416919708252
0.3,1024,25,0.4556896686553955
0.3,1024,25,0.47120046615600586
0.3,1024,25,0.6916441917419434
0.3,1024,25,0.802680492401123
0.3,2048,25,1.274648904800415
0.3,2048,25,0.9788658618927002
0.3,2048,25,0.6186413764953613
0.3,2048,25,0.6103515625
0.3,2048,25,0.6101417541503906
0.3,4096,25,2.300536870956421
0.3,4096,25,1.7672686576843262
0.3,4096,25,1.1090545654296875
0.3,4096,25,1.6267058849334717
0.3,4096,25,2.4472410678863525
0.3,8192,25,2.371227264404297
0.3,8192,25,4.075876235961914
0.3,8192,25,3.128868579864502
0.3,8192,25,3.333298921585083
0.3,8192,25,3.9664864540100098
0.5,512,25,0.6893260478973389
0.5,512,25,0.49712586402893066
0.5,512,25,0.503096342086792
0.5,512,25,0.5551321506500244
0.5,512,25,0.7515826225280762
0.5,1024,25,0.873713493347168
0.5,1024,25,0.8479964733123779
0.5,1024,25,0.8310890197753906
0.5,1024,25,0.5487563610076904
0.5,1024,25,0.48120999336242676
0.5,2048,25,1.0080883502960205
0.5,2048,25,1.2412481307983398
0.5,2048,25,1.255178451538086
0.5,2048,25,0.6919643878936768
0.5,2048,25,0.6517980098724365
0.5,4096,25,2.282761335372925
0.5,4096,25,1.627061367034912
0.5,4096,25,1.7775933742523193
0.5,4096,25,2.2883098125457764
0.5,4096,25,1.1914165019989014
0.5,8192,25,3.944516181945801
0.5,8192,25,4.128701448440552
0.5,8192,25,4.021331071853638
0.5,8192,25,3.540790319442749
0.5,8192,25,2.952423572540283
0.7,512,25,0.5108544826507568
0.7,512,25,0.7229979038238525
0.7,512,25,0.7752854824066162
0.7,512,25,0.9095745086669922
0.7,512,25,0.8435297012329102
0.7,1024,25,0.47518396377563477
0.7,1024,25,0.459667444229126
0.7,1024,25,0.45479297637939453
0.7,1024,25,0.45653748512268066
0.7,1024,25,0.4836742877960205
0.7,2048,25,1.2315196990966797
0.7,2048,25,1.2196025848388672
0.7,2048,25,1.1165366172790527
0.7,2048,25,0.6092820167541504
0.7,2048,25,0.6200551986694336
0.7,4096,25,1.4873952865600586
0.7,4096,25,2.3285458087921143
0.7,4096,25,2.376255750656128
0.7,4096,25,2.3489181995391846
0.7,4096,25,1.281477928161621
0.7,8192,25,4.167487859725952
0.7,8192,25,4.1806745529174805
0.7,8192,25,3.8461694717407227
0.7,8192,25,3.5000550746917725
0.7,8192,25,3.602034568786621
0.9,512,25,0.6107609272003174
0.9,512,25,0.6246461868286133
0.9,512,25,0.7646751403808594
0.9,512,25,0.5971701145172119
0.9,512,25,0.4049227237701416
0.9,1024,25,0.44501256942749023
0.9,1024,25,0.4429025650024414
0.9,1024,25,0.4701719284057617
0.9,1024,25,0.5503168106079102
0.9,1024,25,0.8114523887634277
0.9,2048,25,1.211738109588623
0.9,2048,25,1.1653268337249756
0.9,2048,25,0.64064621925354
0.9,2048,25,0.6207354068756104
0.9,2048,25,0.6205177307128906
0.9,4096,25,2.1267125606536865
0.9,4096,25,1.967066764831543
0.9,4096,25,1.1379966735839844
0.9,4096,25,1.5404939651489258
0.9,4096,25,2.3779120445251465
0.9,8192,25,2.3772406578063965
0.9,8192,25,4.182654142379761
0.9,8192,25,2.980475902557373
0.9,8192,25,3.396097183227539
0.9,8192,25,3.7897732257843018
