0.1,512,100,27.732605695724487
0.1,512,100,27.077314138412476
0.1,512,100,28.322654008865356
0.1,512,100,27.66780424118042
0.1,512,100,27.044917821884155
0.1,1024,100,17.845879793167114
0.1,1024,100,17.673415899276733
0.1,1024,100,17.998189210891724
0.1,1024,100,17.7936110496521
0.1,1024,100,17.744914531707764
0.1,2048,100,12.778388500213623
0.1,2048,100,12.467753648757935
0.1,2048,100,14.223958253860474
0.1,2048,100,12.472733974456787
0.1,2048,100,12.331329822540283
0.1,4096,100,10.947453498840332
0.1,4096,100,10.945826053619385
0.1,4096,100,11.112447738647461
0.1,4096,100,11.331581830978394
0.1,4096,100,11.114416599273682
0.1,8192,100,10.456510305404663
0.1,8192,100,10.296947717666626
0.1,8192,100,10.401571989059448
0.1,8192,100,10.511438846588135
0.1,8192,100,10.314624071121216
0.3,512,100,25.04902935028076
0.3,512,100,25.920387029647827
0.3,512,100,25.069419384002686
0.3,512,100,26.06504797935486
0.3,512,100,26.739251375198364
0.3,1024,100,18.477917194366455
0.3,1024,100,18.05636739730835
0.3,1024,100,17.153725385665894
0.3,1024,100,18.864400386810303
0.3,1024,100,17.68349552154541
0.3,2048,100,12.798805236816406
0.3,2048,100,12.977606534957886
0.3,2048,100,12.435139417648315
0.3,2048,100,12.782549381256104
0.3,2048,100,12.741422891616821
0.3,4096,100,11.075632333755493
0.3,4096,100,11.358189105987549
0.3,4096,100,11.17259168624878
0.3,4096,100,11.282925128936768
0.3,4096,100,11.041069507598877
0.3,8192,100,10.53810977935791
0.3,8192,100,10.426048517227173
0.3,8192,100,10.552583932876587
0.3,8192,100,10.040895462036133
0.3,8192,100,10.400437116622925
0.5,512,100,23.329768180847168
0.5,512,100,22.09262228012085
0.5,512,100,24.76975154876709
0.5,512,100,24.576058864593506
0.5,512,100,23.028652906417847
0.5,1024,100,18.82613253593445
0.5,1024,100,18.223371982574463
0.5,1024,100,18.00426149368286
0.5,1024,100,16.430185556411743
0.5,1024,100,18.252173900604248
0.5,2048,100,12.900269508361816
0.5,2048,100,13.714646816253662
0.5,2048,100,11.804535150527954
0.5,2048,100,13.998687028884888
0.5,2048,100,12.612070798873901
0.5,4096,100,10.18172311782837
0.5,4096,100,9.867498874664307
0.5,4096,100,10.201225519180298
0.5,4096,100,10.061851978302002
0.5,4096,100,10.24643611907959
0.5,8192,100,9.878294229507446
0.5,8192,100,9.6771399974823
0.5,8192,100,9.963770866394043
0.5,8192,100,9.55128788948059
0.5,8192,100,9.726097583770752
0.7,512,100,21.568145513534546
0.7,512,100,22.00213098526001
0.7,512,100,21.98102355003357
0.7,512,100,21.429462671279907
0.7,512,100,21.528984308242798
0.7,1024,100,16.346858978271484
0.7,1024,100,17.32061743736267
0.7,1024,100,15.930437326431274
0.7,1024,100,16.61910653114319
0.7,1024,100,16.090338945388794
0.7,2048,100,12.258269309997559
0.7,2048,100,12.390379428863525
0.7,2048,100,13.390164136886597
0.7,2048,100,12.827745199203491
0.7,2048,100,12.698890447616577
0.7,4096,100,11.32345461845398
0.7,4096,100,11.395495176315308
0.7,4096,100,11.530680179595947
0.7,4096,100,11.409911394119263
0.7,4096,100,11.493896961212158
0.7,8192,100,9.859440565109253
0.7,8192,100,9.72902774810791
0.7,8192,100,9.64060926437378
0.7,8192,100,9.733287572860718
0.7,8192,100,9.70363998413086
0.9,512,100,10.520261764526367
0.9,512,100,10.625234603881836
0.9,512,100,10.503515243530273
0.9,512,100,10.690879821777344
0.9,512,100,10.435855150222778
0.9,1024,100,8.663292407989502
0.9,1024,100,8.493286371231079
0.9,1024,100,8.399030447006226
0.9,1024,100,8.196325302124023
0.9,1024,100,8.636452436447144
0.9,2048,100,8.752369403839111
0.9,2048,100,7.384938478469849
0.9,2048,100,8.152716159820557
0.9,2048,100,7.592172622680664
0.9,2048,100,8.444613456726074
0.9,4096,100,9.613109588623047
0.9,4096,100,8.296045780181885
0.9,4096,100,9.400989770889282
0.9,4096,100,8.16619324684143
0.9,4096,100,8.3299720287323
0.9,8192,100,12.204474210739136
0.9,8192,100,11.7327401638031
0.9,8192,100,11.989033699035645
0.9,8192,100,11.628510236740112
0.9,8192,100,11.908650398254395
